"uid","userName","catagory","sub_catagory","product","listing_amount","counts","total_bid_amount"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Gohan Auto & Quote DBZ 🔥","1","2","51"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Luffy Gear Five 1067 Chase","1","2","106"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Mike (Autographed)","1","2","6"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Doflamingo (Autographed)","1","2","7"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Collectible Toys","Funko","Trafalgar Law with Polar Tang","1","2","61"
"e3596f15-7e93-4484-83fc-d24588c3d650","FirstForm","Collectible Toys","Funko","Meruem","1","2","16"
"88cb02fb-1640-4c0f-a390-ee8a20294443","j878","Collectible Toys","Funko","Gohan (Autographed)","1","2","130"
"00fbcd00-a41f-4ce6-8060-d41680950603","Aimen Inc","Collectible Toys","Funko","🚨Flash🚨 Madara Uchiha","1","2","10"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Collectible Toys","Funko","🚨Flash🚨 Madara Uchiha","1","2","31"
"d6bbec2e-2735-4a1d-880d-96dc69ff4b58","woahits_louise","Collectible Toys","Funko","ANIME // Yamato (One Piece)","1","2","41"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Collectible Toys","Funko","Black Asta GITD (Autographed)","1","2","48"
"2395c8de-5a0a-42df-a51e-0f3f030fcc1b","iLovePops","Collectible Toys","Funko","Claire (Autographed)","1","2","61"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Collectible Toys","Funko","Signed Shinra","1","2","41"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Collectible Toys","Funko","Funko Yamato Chase","1","2","250"
"2e9a6b34-2c0e-4f3a-a197-b8b6cf1afb35","DynamiteDAW","Collectible Toys","Funko","Ahsoka (glow in the dark)","5","2","15"
"e3596f15-7e93-4484-83fc-d24588c3d650","FirstForm","Collectible Toys","Funko","Invincible 1500 GS exclusive, bloody","10","2","28"
"bc0eff51-bf33-4e93-8cae-a6d451066907","REVOLUTION_POPS","Collectible Toys","Funko","🚨Rare Shanks Little Things Exclusive 🚨","1","2","4"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","sdcc autograph Baruto w/side quote (: ","1","2","13"
"6d0ef107-6b55-4c9f-ac0d-8e1811bcf624","Saltydogcomics","Collectible Toys","Funko","Gohan (Autographed)","1","2","12"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","c2e2  con sticker ","1","2","39"
"d89e6bd7-194c-40d4-9194-995ee82ece24","Clayster94","Collectible Toys","Funko","Echo (The Bad Batch) ","1","2","8"
"a7696b71-9c36-4a47-9d3d-a7d411be7dc5","eliproz ","Collectible Toys","Funko","Adam Sandler Signed Billy Madison + JSA","1","2","4"
"30e868c8-efee-4578-bc3b-bfea4e5edee7","RiptideCaliber","Collectible Toys","Funko","Jeff Ward (Live Action) Buggy The Clown ","1","2","144"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","Roronoa Zoro 1496 - BLACKLIGHT ERROR","1","2","8"
"a56e4e5b-0f91-45ff-8cc1-0feed1c49698","weregarurum0n","Collectible Toys","Funko","yajirobe & karin c2e2 con","1","2","34"
"eae3167b-9d91-464c-9d0c-8e6b26c64be6","nyc4ever78","Collectible Toys","Funko","Claire (Autographed)","1","2","4"
"97aa51f4-abe5-4adb-b914-0f011b815469","celticswin94","Collectible Toys","Funko","Funko Pop Phil & Lil Deville 2 Pack","1","2","12"
"0411b232-c3f4-4f9b-a147-a9bc982525c0","KsTxGuy1970","Collectible Toys","Funko","gold d roger ","1","2","12"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Collectible Toys","Funko","Spider-Man stealth suit ","1","2","10"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Kirito (auto)","1","2","10"
"a469955b-a20d-4cb3-8ddf-a2fd4ca57b89","DeadStockNH","Collectible Toys","Funko","Spider Demon Mother Chase 1573","1","2","17"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Hinata Chase Funko Pop #1339","1","2","9"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","Black Asta (GITD) (Autographed)","1","2","4"
"fe5968f1-a6d9-47f9-a7fe-8b33051faac1","Letsgofunko","Collectible Toys","Funko","Anakin Skywalker (Autographed)","1","2","16"
"cd15f5e8-7549-4684-b29d-dac9803739ef","Gadcova","Collectible Toys","Funko","goku autograph toyzilla certified ! ","1","2","92"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Collectible Toys","Funko","Black Asta GITD (Autographed)","1","2","4"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","c2e2  con sticker ","1","2","16"
"3988c122-122a-4305-8c91-f70d59255d54","smetcalf","Collectible Toys","Funko","Monkey D. Luffy Wanted Poster Signed","1","2","160"
"2225354c-d129-4276-b636-720349450b48","Papishlonkii ","Collectible Toys","Funko","🚨 Flash Sale🚨Boruto Chase With Chakra","1","2","21"
"7ec3c81f-4340-428c-89d4-8f2dbe17d8a1","checkmeout_","Collectible Toys","Funko","LE Stadium Fluffy white jersey number 08","25","2","56"
"9405e509-1da8-4755-a0d1-82174632c707","Bigtone701","Collectible Toys","Funko","Trafalgar Law with Polar Tang","1","2","120"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Naruto (Hokage) Signed Funko 724 believe","1","2","41"
"cd15f5e8-7549-4684-b29d-dac9803739ef","Gadcova","Collectible Toys","Funko","Monkey D. Luffy Wanted Poster Signed","1","2","86"
"8bbe7fa5-b2e3-4f42-9531-4e4b8b7e4eca","astorm28 ","Collectible Toys","Funko","Indiana Jones","1","2","142"
"2395c8de-5a0a-42df-a51e-0f3f030fcc1b","iLovePops","Collectible Toys","Funko","The Lumberjack - 1800 Piece Count - IT","1","2","52"
"bbe4159e-2d6f-4749-bfbd-52452d8b0faf","LookingforXmen","Collectible Toys","Funko","Freddy Funko as The Flash ","1","2","11"
"9d42ce62-cd8a-4e16-90de-006251edf31d","tam3sun","Collectible Toys","Funko","Nico Robin Auto - FLASH AUCTION 🤪","1","2","14"
"610e43ff-edea-4364-ad31-ec50c87da285","natesuave","Collectible Toys","Funko","Roronoa Zoro 1496 - BLACKLIGHT ERROR","1","2","18"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Collectible Toys","Funko","PSA graded Mint 9 Jiraiya #1025","1","2","4"
"0305a561-a422-4205-96ba-f2aecfde1acf","TheGinge314","Collectible Toys","Funko","Goku Auto - 🚨 Flash Auction 🚨","1","2","7"
"a469955b-a20d-4cb3-8ddf-a2fd4ca57b89","DeadStockNH","Collectible Toys","Funko","April Fools Funko Pop Egg #162","1","2","7"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Gohan (Autographed)","1","2","4"
"d5992590-60f9-4885-bccc-8768663ec360","Ameezy510","Collectible Toys","Funko","Funko Pop Captain America Die Cast #1","1","2","26"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Collectible Toys","Funko","Kaguya Funko Pop #179","1","2","44"
"b5765059-18e7-4703-ba91-5769a0adf579","jaypizzle","Collectible Toys","Funko","Young Leia Autograph","1","2","6"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Ash Signed Finko 1142","1","2","86"
"8e250cc8-38bd-4515-8263-11df737dc487","paigestlawrence","Collectible Toys","Funko","Giyu Tomioka (Autographed)","1","2","68"
"b0eb8e4d-d204-4f23-adbe-06a5652d2504","TheChef124","Collectible Toys","Funko","Daryl Dixon","10","2","24"
"4f3d1dc0-d656-4b46-acca-9d5c506be2f4","wunderjax","Collectible Toys","Funko","Cad Bane","1","2","36"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","Darth Vader Signed Funko 539","1","2","14"
"6e6b70aa-21ac-42b7-b953-3994f21a76a2","trainerjay04","Collectible Toys","Funko","Boa Hancock","5","2","22"
"13b7bfc2-e5e4-4e8a-9957-34e513ba141f","masonking282","Collectible Toys","Funko","Troy Aikman (Autographed)","1","2","103"
"bbe4159e-2d6f-4749-bfbd-52452d8b0faf","LookingforXmen","Collectible Toys","Funko","Werewolf (Funko Shop)","1","2","8"
"08f59a04-cb2a-46e2-b231-a6667a4e89b9","angiegvzthree","Collectible Toys","Funko","stitch signed funko pop ","1","2","30"
"13ff34d6-14e5-4bc7-b011-7de4895d3517","bigmacburger","Collectible Toys","Funko","Naruto (Hokage) Signed Funko 724 believe","1","2","7"
"c1d290ce-f244-48a5-99d6-9b191cfca974","IsactheGemini","Collectible Toys","Funko","Shinra with Fire (Auto)","1","2","32"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Collectible Toys","Funko","Signed Mitsuri funko #1306","1","2","80"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Collectible Toys","Funko","madara c2e2 con sticker ","1","2","37"
"51b3d957-d11e-44bb-a8da-6b040e0a01f2","DekuLoki","Collectible Toys","Funko","Funko NFT Lola Bunny as Jane Jetson","1","2","13"
"3b503418-0cac-4de7-beff-e85800ba49ed","Zanget5u","Collectible Toys","Funko","Julius The Wizard King (Autographed)","1","2","70"
"c0f5b84d-a7a7-4e4d-9e50-d0f5ac4b0334","GhostPriceX ","Collectible Toys","Funko","Mitsuri Fundom GITD exclusive ","5","2","18"
"6d0ef107-6b55-4c9f-ac0d-8e1811bcf624","Saltydogcomics","Collectible Toys","Funko","Captain America (Autographed)","1","2","10"
"d5992590-60f9-4885-bccc-8768663ec360","Ameezy510","Collectible Toys","Funko","PSA Graded Mint 9 Wolverine #720","1","2","41"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Deku (training) Auto","30","2","66"
"45fae586-81df-40e0-b48f-c9bb51ffc665","D-Rod91","Collectible Toys","Funko","Kakashi ArtWork","1","2","82"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Jinbe (auto)","1","2","50"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Marty McFly (Autograph)","1","2","170"
"b303fe6c-6041-4963-b770-b09de0d6e586","jakepostell","Collectible Toys","Funko","Killua Zoldyck ","1","2","4"
"f1266efd-1431-48ae-9de0-5bdbd01709cb","tanner.harbert","Collectible Toys","Funko","tengen chase signed ","1","2","46"
"8d19272e-0873-45c3-ad8c-e85f1604cd6d","bnard","Collectible Toys","Funko","Ash Signed Finko 1142","1","2","86"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Werewolf (Funko Shop)","1","2","6"
"239a6a78-70c4-4e2a-88d4-3c5c3fe20c96","MsVickayy","Collectible Toys","Funko","Jollibee in Philippine Barong (2019)","1","2","41"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Madara Uchiha C2E2 Exclusive","1","2","9"
"610e43ff-edea-4364-ad31-ec50c87da285","natesuave","Collectible Toys","Funko","Signed Kabuto funko #936","1","2","8"
"4e922d1c-152b-4740-8423-bd74aa8382f8","sebadoha","Collectible Toys","Funko","Ash Auto - The Evil Dead","1","2","88"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Collectible Toys","Funko","🚨 Flash Sale🚨Boruto Chase With Chakra","1","2","17"
"9405e509-1da8-4755-a0d1-82174632c707","Bigtone701","Collectible Toys","Funko","1550 Pieces Arnold Shortman 24 NFT Pop!","1","2","32"
"b85e0d8b-2b52-477c-9da8-9d8629c7afab","Zjjohnson17","Collectible Toys","Funko","OG Stormtrooper #Maythe4th","1","2","11"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Haise Sasaki GITD Signed","1","2","6"
"263cfea9-7f4f-4cd9-9c81-12d79e248de3","pepsiguy86","Collectible Toys","Funko","Klaus (Autographed)","1","2","101"
"2425bcc6-4aa5-4b31-a896-2c63811d1e6c","DanteQuenga","Collectible Toys","Funko","Himiko Toga (pop + tee)","1","2","8"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Madara Uchiha C2E2 Exclusive","1","2","36"
"b5f69a73-5ad6-4afd-a568-5aa1be981615","Elcastillo1122","Collectible Toys","Funko","Regan 203 - Signed By Linda Blair + JSA","1","2","38"
"c0f5b84d-a7a7-4e4d-9e50-d0f5ac4b0334","GhostPriceX ","Collectible Toys","Funko","Haise Sasaki Signed","1","2","24"
"3b503418-0cac-4de7-beff-e85800ba49ed","Zanget5u","Collectible Toys","Funko","Spider Demon Mother Chase 1573","1","2","16"
"a469955b-a20d-4cb3-8ddf-a2fd4ca57b89","DeadStockNH","Collectible Toys","Funko","Black Asta (GITD) (Autographed)","1","2","77"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Nimura Furuta (Autographed) [LE100]","1","2","12"
"e1929bf0-386f-4717-9b9f-3b618c9d3ead","casper4421","Collectible Toys","Funko","Goku & Flying Nimbus Auto","1","2","38"
"8669a4e9-9f53-41ad-bc28-0fc3388f6655","PoppaGoss ","Collectible Toys","Funko","Alebrije Dante","5","2","24"
"239a6a78-70c4-4e2a-88d4-3c5c3fe20c96","MsVickayy","Collectible Toys","Funko","Funko Pop Ahhh Real Monsters Ickis","1","2","4"
"cdc60b59-261d-43ad-905d-5c4f8a8469c6","metal_jacket","Collectible Toys","Funko","Loki GITD (Autographed)","1","2","240"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Matt Murdock (Autographed)","1","2","42"
"b0652d7a-868c-4f78-a30f-b2f413535061","MOONKICKZ","Collectible Toys","Funko","Morpheus","5","2","31"
"dcc64e96-fe12-495f-8b08-eeb035722320","black clover 2","Collectible Toys","Funko","Cousin Eddie (Autographed)","1","2","14"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","15 min susanaru funko autograph ","1","2","36"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Roronoa Zoro 1496 - BLACKLIGHT ERROR","1","2","21"
"3e21c112-fb92-4ae9-b888-5bbb7ca1bb78","garalan101","Collectible Toys","Funko","🚨 Flash Auction! 🚨 Official C2E2","1","2","180"
"be823914-8b59-451b-b536-af3cfb070ccb","chitownroger","Collectible Toys","Funko","Mike NFT (LE 2,302)","1","2","32"
"15432f0a-c10b-46b8-be77-1f2115d898d4","Kashf ","Collectible Toys","Funko","April Fools Funko Pop Egg #162","1","2","23"
"dcc64e96-fe12-495f-8b08-eeb035722320","black clover 2","Collectible Toys","Funko","Armored Chopper (Autographed)","1","2","110"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Collectible Toys","Funko","Raven #108 funko ","1","2","23"
"0f08feea-13b2-4644-beb2-7d6ef436c0d5","Jbarajas.23","Collectible Toys","Funko","⚡️Flash Sale - Samurai Brook 1128 ⚡️","1","2","19"
"0801417b-f38b-41f8-a0a8-2a0e8914c180","Yatoodle ","Collectible Toys","Funko","Shanks","30","2","78"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Collectible Toys","Funko","Tobi (Autographed)","1","2","17"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Collectible Toys","Funko","The Mandalorian","1","2","28"
"88747410-ca18-4a88-864f-071e7b6bf244","geo","Collectible Toys","Funko","Bugs Bunny As Morpheus LTD 1300 Pieces!","1","2","21"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Nico Robin Funko Signed 399","1","2","4"
"afc7e49c-78a7-4094-9c24-70fd6aef86ec","Peyton ","Collectible Toys","Funko","Signed Mitsuri funko #1306","1","2","80"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","✍🏼 ANIME // Hisoka (Diamond)","1","2","32"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","LOTR Elijah Wood Auto Frodo Baggins JSA","1","2","52"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Collectible Toys","Funko","Claire (Autographed)","1","2","34"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Collectible Toys","Funko","Shanks Wanted Poster Shared Sticker ","1","2","32"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Collectible Toys","Funko","Rumplestiltskin","1","2","4"
"cde10716-4856-4dcb-8d73-683039dea317","Mr_Santos_TV","Collectible Toys","Funko","Kenny (Autographed)","1","2","54"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Spider-Man stealth suit ","1","2","28"
"6e6b70aa-21ac-42b7-b953-3994f21a76a2","trainerjay04","Collectible Toys","Funko","Wolverine autograph !!! ","1","2","34"
"0801417b-f38b-41f8-a0a8-2a0e8914c180","Yatoodle ","Collectible Toys","Funko","Doflamingo (Autographed)","1","2","175"
"88cb02fb-1640-4c0f-a390-ee8a20294443","j878","Collectible Toys","Funko","signed super sonic ","1","2","54"
"2395c8de-5a0a-42df-a51e-0f3f030fcc1b","iLovePops","Collectible Toys","Funko","Kakashi ArtWork","1","2","36"
"089d5ef1-070b-4bb8-9853-03724a0cbd15","cferebee767","Collectible Toys","Funko","Nico Robin Auto - FLASH AUCTION 🤪","1","2","11"
"0b6b1c83-91d1-42f8-b84f-1b884859e67c","fro455","Collectible Toys","Funko","1550 Pieces Arnold Shortman 24 NFT Pop!","1","2","39"
"d5992590-60f9-4885-bccc-8768663ec360","Ameezy510","Collectible Toys","Funko","Dexter","1","2","24"
"7b4aa2df-e429-46b0-8f8c-b6984c764ad0","PrinceFunkos ","Collectible Toys","Funko","Obi-Wan Kenobi 393 Ewan McGregor Auto","1","2","1370"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","Drew Brees (Autographed)","1","2","18"
"e3596f15-7e93-4484-83fc-d24588c3d650","FirstForm","Collectible Toys","Funko","Zombie Mystique","1","2","13"
"2425bcc6-4aa5-4b31-a896-2c63811d1e6c","DanteQuenga","Collectible Toys","Funko","⚡️Flash Sale - Samurai Brook 1128 ⚡️","1","2","44"
"50053b2c-1765-431b-b41f-f37875de2f31","Masadora_13","Collectible Toys","Funko","Luffy Gear Four","5","2","16"
"3882937b-5dee-42e4-8f2c-3b65c50129e9","VinWeasel","Collectible Toys","Funko","General Grievous (Hot Topic Exclusive) ","1","2","13"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","dark magician girl autograph ","1","2","26"
"e1929bf0-386f-4717-9b9f-3b618c9d3ead","casper4421","Collectible Toys","Funko","Red Ranger (auto)","1","2","39"
"3988c122-122a-4305-8c91-f70d59255d54","smetcalf","Collectible Toys","Funko","Jason Voorhees - Signed By Ari Lehman","1","2","130"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Batman The Animated Series 152","1","2","10"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Collectible Toys","Funko","Deku (training) Auto","30","2","72"
"1ca0454a-3700-4383-b8ce-208f2409693e","ZodiacXkilla ","Collectible Toys","Funko","Jinbe (auto)","1","2","32"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Shanks Wanted Poster Shared Sticker ","1","2","14"
"2395c8de-5a0a-42df-a51e-0f3f030fcc1b","iLovePops","Collectible Toys","Funko","Signed Adam Sandler Billy Madison + JSA","1","2","142"
"13c5937b-7277-4784-9010-cceae6f3fa97","muzzey_funkos ","Collectible Toys","Funko","Gohan Auto & Quoted Pop","1","2","84"
"cde10716-4856-4dcb-8d73-683039dea317","Mr_Santos_TV","Collectible Toys","Funko","TV // Megazord (Glows in the Dark)","1","2","21"
"00fbcd00-a41f-4ce6-8060-d41680950603","Aimen Inc","Collectible Toys","Funko","Captain America (Autographed)","1","2","209"
"254ebec4-63b0-4f75-a354-45bfa23972ee","SnakeEyes","Collectible Toys","Funko","Indiana Jones","1","2","152"
"3bc5dd7a-1a60-4c28-9b4c-feb66f50f653","Tru2thegame92","Collectible Toys","Funko","Signed L funko pop #219","60","2","140"
"afc7e49c-78a7-4094-9c24-70fd6aef86ec","Peyton ","Collectible Toys","Funko","BMO funko #1073","1","2","6"
"60948aba-a79d-4978-aeef-1c683405a176","rodester ","Collectible Toys","Funko","SODA // Freddy Funko as Big Boy","1","2","4"
"7c10f78f-ecfb-4053-848f-6fabfada083c","bankai","Collectible Toys","Funko","Rikishi (Autographed)","1","2","58"
"7ec3c81f-4340-428c-89d4-8f2dbe17d8a1","checkmeout_","Collectible Toys","Funko","Funko NFT Tommy","1","2","35"
"e0ce123a-86f5-47b0-b38d-1ccf4c27dea3","popculturejohn ","Collectible Toys","Funko","Golden Frieza 47 (Black Eyes) SDCC 2015","1","2","8"
"01ce5bc5-cfdb-4d11-ac8d-530991c33d49","pgjunior","Collectible Toys","Funko","Black Asta GITD (Autographed)","1","2","93"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Ace Funko pop #100","1","2","8"
"f8755777-8fb1-4a9d-ad7c-5989cef65b33","Loose.End","Collectible Toys","Funko","JJK 4 Pack Signed and Authenticated","100","2","270"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Collectible Toys","Funko","Howie Mandel Autographed Gizmo Funko Pop","1","2","8"
"30e868c8-efee-4578-bc3b-bfea4e5edee7","RiptideCaliber","Collectible Toys","Funko","Ichigo (Autographed)","1","2","114"
"47b4fab6-df61-43be-82ba-3df725553add","cesaresquivel01","Collectible Toys","Funko","Child Big Mom","1","2","8"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Collectible Toys","Funko","Ochaco Uraraka","1","2","6"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Collectible Toys","Funko","Present Mic Signed","1","2","6"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Collectible Toys","Funko","Vegeta Funko Pop #10 Signed","1","2","30"
"12d11176-adb5-4d93-972a-e2c368fd04ae","dandan","Collectible Toys","Funko","c2e2 con madara !! ","1","2","36"
"c0f5b84d-a7a7-4e4d-9e50-d0f5ac4b0334","GhostPriceX ","Collectible Toys","Funko","Haise Sasaki GITD Signed","1","2","18"
"f441c9cc-a59d-44db-bfa4-e27abe31e16a","Javiloso","Collectible Toys","Funko","sniper king pre release sticker ","1","2","6"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Collectible Toys","Funko","Jason Voorhees - Signed By Ari Lehman","1","2","115"
"6e6b70aa-21ac-42b7-b953-3994f21a76a2","trainerjay04","Collectible Toys","Funko","Captain Rex (Rebels) ","1","2","37"
